num,m,r,zh,,id,d,da,,
7032,ᡥᠠᠪᡧᠠᠮᠪᡳ,habxambi,告状，打官司,,2,12/25/2017 06:17:08,02/10/2017 13:17:08,,
7033,ᡥᠠᠪᡧᠠᠨ,habxan,诉讼，官司,,2,12/25/2017 07:17:08,02/10/2017 15:17:08,,
7034,ᡥᠠᠪᡧᠠᡵᠠ ᠪᡳᡨᡥᡝ,habxara bithe,起诉书,,2,12/25/2017 08:17:08,02/10/2017 17:17:08,,
7035,ᡥᠠᠴᡥᠠ,hacha,把,,2,12/25/2017 09:17:08,02/10/2017 19:17:08,,
7036,ᡥᠠᠴᡥᡳᡥᡳᠶᠠᠨ,hachihiyan,勉强,,2,12/25/2017 10:17:08,02/10/2017 21:17:08,,
7037,ᡥᠠᠴᡥᡳᠯᠠᠮᠪᡳ,hachilambi,分类,,2,12/25/2017 11:17:08,02/10/2017 23:17:08,,
7038,ᡥᠠᠴᡥᡳᠨ,hachin,节 | 类别,,2,12/25/2017 12:17:09,02/11/2017 01:17:09,,
7039,ᡥᠠᠴᡥᡳᠨᡤᡤᠠ,hachingga,各样的,,2,12/25/2017 13:17:09,02/11/2017 03:17:09,,
7040,ᡥᠠᠴᡥᡠᡥᡳᠶᠠᠨ,hachuhiyan,鼐,,2,12/25/2017 14:17:09,02/11/2017 05:17:09,,
7041,ᡥᠠᠴᡳᡥᡳᠶᠠᠮᠪᡳ,hacihiyambi,催促，急，疾速，勉强，赶紧,,2,12/25/2017 15:17:09,02/11/2017 07:17:09,,
7042,ᡥᠠᠴᡳᡥᡳᠶᠠᠨ,hacihiyan,勉力，黾勉,,2,12/25/2017 16:17:09,02/11/2017 09:17:09,,
7043,ᡥᠠᠴᡳᠨ,hacin,件，项，种，项目,,2,12/25/2017 17:17:09,02/11/2017 11:17:09,,
7044,ᡥᠠᠴᡳᠨ ᡩᡝᡵᡳᠪᡠᠮᠪᡳ,hacin deribumbi,作怪,,2,12/25/2017 18:17:09,02/11/2017 13:17:09,,
7045,ᡥᠠᠴᡳᠨ ᡳ&nbsp;ᡳᠨᡝᠩᡤᡳ,hacin i inenggi,元宵节,,2,12/25/2017 19:17:09,12/09/2018 16:57:08,,
7046,ᡥᠠᠴᡳᠨ&nbsp;ᡳᠨᡝᠩᡤᡳ&nbsp;ᠰᡝᠪᠵᡝᠨ ᠣᡴᡳᠨᡳ,hacin inenggi sebjen okini,元宵节快乐,,2,12/25/2017 20:17:09,12/09/2018 16:56:54,,
7047,ᡥᠠᠴᡳᠨ ᠮᡝᠶᡝᠨ,hacin meyen,种类,,2,12/25/2017 21:17:09,02/11/2017 19:17:09,,
7048,ᡥᠠᠴᡳᠨᡤᡤᠠ,hacingga,各样的，各种的 | 条样的，各种的,,2,12/25/2017 22:17:09,02/11/2017 21:17:09,,
7049,ᡥᠠᠴᡳᠨᡤᡤᠠ ᠪᠠᡳᡳᡨᠠ,hacingga baiita,各种事,,2,12/25/2017 23:17:09,02/11/2017 23:17:09,,
7050,ᡥᠠᠴᡳᠨᡤᡤᠠ ᡩᠣᠨᠵᡳᠨ,hacingga donjin,各种新闻,,2,12/26/2017 00:17:09,02/12/2017 01:17:09,,
7051,ᡥᠠᠴᡳᠰᡠ,hacisu,条件,,2,12/26/2017 01:17:09,02/12/2017 03:17:09,,
7052,ᡥᠠᠴᡳᠰᡠᠨᡤᡤᠠ,hacisungga,有条件的,,2,12/26/2017 02:17:09,02/12/2017 05:17:09,,
7053,ᡥᠠᠴᡳᠰᡠᠨᡤᡤᠠ ᡩᡠᡵᡠᠨ,hacisungga durun,条件式,,2,12/26/2017 03:17:09,02/12/2017 07:17:09,,
7054,ᡥᠠᠴᡳᠰᡠᠨᡤᡤᠠ ᡥᠣᠯᠪᠣᠰᡠᠨ,hacisungga holbosun,条件连词,,2,12/26/2017 04:17:09,02/12/2017 09:17:09,,
7055,ᡥᠠᡩᠠ,hada,山峰,,2,12/26/2017 05:17:09,02/12/2017 11:17:09,,
7056,ᡥᠠᡩᠠᠪᡠᠮᠪᡳ,hadabumbi,使钉，被钉住,,2,12/26/2017 06:17:09,02/12/2017 13:17:09,,
7057,ᡥᠠᡩᠠᡥᠠ ᡥᡠᡠᠯᠠᡵᠠ ᡥᠠᡶᠠᠨ,hadaha huulara hafan,侍读学士,,2,12/26/2017 07:17:09,02/12/2017 15:17:09,,
7058,ᡥᠠᡩᠠᡥᠠᡳ ᡨᡠᠸᠠᠮᠪᡳ,hadahai tuwambi,注视，目不转睛地看,,2,12/26/2017 08:17:09,02/12/2017 17:17:09,,
7059,ᡥᠠᡩᠠᡳ,hadai,榫子,,2,12/26/2017 09:17:09,02/12/2017 19:17:09,,
7060,ᡥᠠᡩᠠᠯᠠ,hadala,辔,,2,12/26/2017 10:17:09,02/12/2017 21:17:09,,
7061,ᡥᠠᡩᠠᠮᠪᡳ,hadambi,钉，铭记 | 钉,,2,12/26/2017 11:17:09,02/12/2017 23:17:09,,
7062,ᡥᠠᡩᡳ ᠨᡳᠶᠠᠯᠮᠠ,hadi niyalma,贵人,,2,12/26/2017 12:17:09,02/13/2017 01:17:09,,
7063,ᡥᠠᡩᡠ,hadu,衣 | 服,,2,12/26/2017 13:17:09,02/13/2017 03:17:09,,
7064,ᡥᠠᡩᡠᡶᡠᠨ,hadufun,镰刀,,2,12/26/2017 14:17:09,02/13/2017 05:17:09,,
7065,ᡥᠠᡩᡠᠮᠪᡳ,hadumbi,割,,2,12/26/2017 15:17:09,02/13/2017 07:17:09,,
7066,ᡥᠠᡩᡠᠮᠪᡳ/ᡶᡠᡶᡠᡩᠠᠮᠪᡳ,hadumbi/fufudambi,割,,2,12/26/2017 16:17:09,02/13/2017 09:17:09,,
7067,ᡥᠠᡶᠠᠨ,hafan,官 | 衙 | 官，官员,,2,12/26/2017 17:17:09,02/13/2017 11:17:09,,
7068,ᡥᠠᡶᠠᠨ ᡥᠠᠯᡳ,hafan hali,官员，官吏,,2,12/26/2017 18:17:09,02/13/2017 13:17:09,,
7069,ᡥᠠᡶᠠᠨ ᡳ ᡩᠠᠰᠠᠨ,hafan i dasan,吏治,,2,12/26/2017 19:17:09,02/13/2017 15:17:09,,
7070,ᡥᠠᡶᠠᠨ ᠵᡝᡵᡤᡳ,hafan jergi,官衔,,2,12/26/2017 20:17:09,02/13/2017 17:17:09,,
7071,ᡥᠠᡶᠠᠰᡥᠣᡵᠣ,hafashoro,荆条筐,,2,12/26/2017 21:17:09,02/13/2017 19:17:09,,
7072,ᡥᠠᡶᡳᡵᠠᡥᡠᡠᠨ/ᡳᠰᡥᡝᠯᡳᠶᡝᠨ,"hafirahuun/is'heliyen",窄,,2,12/26/2017 22:17:09,02/13/2017 21:17:09,,
7073,ᡥᠠᡶᡳᡵᠠᡴᡠᡠ,hafirakuu,镊子,,2,12/26/2017 23:17:09,02/13/2017 23:17:09,,
7074,ᡥᠠᡶᡳᡵᠠᠮᠪᡳ,hafirambi,逼迫，要挟，夹着，含着,,2,12/27/2017 00:17:09,02/14/2017 01:17:09,,
7075,ᡥᠠᡶᡳᡵᠠᠮᠪᡳ/ᡝᡵᡤᡝᠯᡝᠮᠪᡳ,hafirambi/ergelembi,逼迫,,2,12/27/2017 01:17:09,02/14/2017 03:17:09,,
7076,ᡥᠠᡶᡳᡵᠠᠮᡝ ᠪᡠᠴᡝᠪᡠᠮᠪᡳ,hafirame bucebumbi,逼死,,2,12/27/2017 02:17:09,02/14/2017 05:17:09,,
7077,ᡥᠠᡶᡳᡵᠠᠮᡝ ᡩᠠᡥᠠᠪᡠᠮᠪᡳ,hafirame dahabumbi,逼迫投降,,2,12/27/2017 03:17:09,02/14/2017 07:17:09,,
7078,ᡥᠠᡶᡳᡵᡥᡠᡠᠨ,hafirhuun,狭窄的，狭隘的，贪乏的，缺少的,,2,12/27/2017 04:17:09,02/14/2017 09:17:09,,
7079,ᡥᠠᡶᡳᡵᡥᡠᡠᠨ ᠵᡠᡤᡡᠨ,hafirhuun jugvn,狭路,,2,12/27/2017 05:17:09,02/14/2017 11:17:09,,
7080,ᡥᠠᡶᡳᡵᡥᡡᠨ,hafirhvn,狭窄的，狭隘的，贫乏的，缺少的,,2,12/27/2017 06:17:09,02/14/2017 13:17:09,,
7081,ᡥᠠᡶᡳᡵᡥᡡᠨ ᠵᡠᡤᡡᠨ,hafirhvn jugvn,狭路,,2,12/27/2017 07:17:09,02/14/2017 15:17:09,,
7082,ᡥᠠᡶᡳᡵᡥᡡᠨ ᠨᡳᠶᠠᠯᠮᠠ,hafirhvn niyalma,度量小的人,,2,12/27/2017 08:17:09,02/14/2017 17:17:09,,
7083,ᡥᠠᡶᡳᡵᡥᡡᠨ ᠰᡳᡨᠠᠰᡥᡡᠨ,"hafirhvn sitas'hvn",拮据,,2,12/27/2017 09:17:09,02/14/2017 19:17:09,,
7085,ᡥᠠᡶᡳᡵᠰᡥᠠᠮᠪᡳ,hafirshambi,节约,,2,12/27/2017 11:17:09,02/14/2017 23:17:09,,
7086,ᡥᠠᡶᡳᠰᡥᠠᠨᡤᡤᠠ,hafishangga,赞许的,,2,12/27/2017 12:17:09,02/15/2017 01:17:09,,
7087,ᡥᠠᡶᡳᡨᠠᠮᠪᡳ/ᡥᠠᡶᡳᠨ,hafitambi/hafin,夹,,2,12/27/2017 13:17:09,02/15/2017 03:17:09,,
7088,ᡥᠠᡶᡨ,haft,：mbukuu	通事,,2,12/27/2017 14:17:09,02/15/2017 05:17:09,,
7089,ᡥᠠᡶᡠ,hafu,通 | 通，达，透彻,,2,12/27/2017 15:17:09,02/15/2017 07:17:09,,
7090,ᡥᠠᡶᡠ ᡤᡳᠰᡠᠨ,hafu gisun,格言,,2,12/27/2017 16:17:09,02/15/2017 09:17:09,,
7091,ᡥᠠᡶᡠ ᡠᠯᡥᡳᠮᠪᡳ,hafu ulhimbi,洞晓,,2,12/27/2017 17:17:09,02/15/2017 11:17:09,,
7092,ᡥᠠᡶᡠᡴᡳᠶᠠᠮᠪᡳ,hafukiyambi,透彻,,2,12/27/2017 18:17:09,02/15/2017 13:17:09,,
7093,ᡥᠠᡶᡠᠯᠠᠮᠪᡳ,hafulambi,穿通,,2,12/27/2017 19:17:09,02/15/2017 15:17:09,,
7094,ᡥᠠᡶᡠᠮᠪᡳ,hafumbi,精通 | 通到 | 透，穿透，通晓，通彻,,2,12/27/2017 20:17:09,02/15/2017 17:17:09,,
7095,ᡥᠠᡶᡠᠮᠪᡠᠮᠪᡳ,hafumbumbi,使通过，疏通，使通晓，转达,,2,12/27/2017 21:17:09,02/15/2017 19:17:09,,
7096,ᡥᠠᡶᡠᠨ,hafun,泰(易卦) | 直通,,2,12/27/2017 22:17:09,02/15/2017 21:17:09,,
7097,ᡥᠠᡶᡠᠨᠠᠮᠪᡳ,hafunambi,通达，穿越,,2,12/27/2017 23:17:09,02/15/2017 23:17:09,,
7098,ᡥᠠᡶᡠᠨᡩᠠᠮᠪᡳ,hafundambi,通畅,,2,12/28/2017 00:17:09,02/16/2017 01:17:09,,
7099,ᡥᠠᡶᡠᠨᡤᡤᠠ,hafungga,亨(元亨利贞之亨) | 直通的,,2,12/28/2017 01:17:09,02/16/2017 03:17:09,,
7100,ᡥᠠᡤᠠ,haga,鱼刺,,2,12/28/2017 02:17:09,02/16/2017 05:17:09,,
7101,ᡥᠠᡤᠠᠮᠪᡳ,hagambi,（鱼刺）卡住，乳结 | 乳结 | (鱼刺)卡住，乳结,,2,12/28/2017 03:17:09,02/16/2017 07:17:09,,
7102,ᡥᠠᡤᠠᠨᠨᡳ,haganni,皇帝,,2,12/28/2017 04:17:09,02/16/2017 09:17:09,,
7103,ᡥᠠᡥᠠ,haha,男的 | 男人，男性，男子汉,,2,12/28/2017 05:17:09,12/11/2018 01:03:11,哈哈,
7104,ᡥᠠᡥᠠ ᠵᡠᡳ,haha jui,小孩,,2,12/28/2017 06:17:09,02/16/2017 13:17:09,,
7105,ᡥᠠᡥᠠᡳ,hahai,男子,,2,12/28/2017 07:17:09,02/16/2017 15:17:09,,
7106,ᡥᠠᡥᠠᠵᡠᡳ,hahajui,男孩,,2,12/28/2017 08:17:09,02/16/2017 17:17:09,,
7107,ᡥᠠᡥᠠᡵᡩᠠᠮᠪᡳ,hahardambi,成丁，成年 | 男子成人,,2,12/28/2017 09:17:09,02/16/2017 19:17:09,,
7108,ᡥᠠᡥᠠᠰᡳ,hahasi,男人们，众男人,,2,12/28/2017 10:17:09,12/11/2018 01:04:00,哈哈希,
7109,ᡥᠠᡥᡳ,hahi,急，紧迫，匆促，急性的 | 紧急的,,2,12/28/2017 11:17:09,02/16/2017 23:17:09,,
7110,ᡥᠠᡥᡳ ᠴᠠᡥᡳ,hahi cahi,紧急,,2,12/28/2017 12:17:09,02/17/2017 01:17:09,,
7111,ᡥᠠᡥᡳᠪᠠ,hahiba,勤快,,2,12/28/2017 13:17:09,02/17/2017 03:17:09,,
7112,ᡥᠠᡥᡳᠯᠠᠮᠪᡳ,hahilambi,赶紧，急忙,,2,12/28/2017 14:17:09,02/17/2017 05:17:09,,
7113,ᡥᠠᡥᡳᠯᠠᠮᠪᡳ/ᡥᠠᠴᡥᡳᡥᡳᠶᠠᠮᠪᡳ,hahilambi/hachihiyambi,加紧,,2,12/28/2017 15:17:09,02/17/2017 07:17:09,,
7114,ᡥᠠᡥᠰᡥᠠᠮᠪᡳ,hahshambi,控告,,2,12/28/2017 16:17:09,02/17/2017 09:17:09,,
7115,ᡥᠠᡥᡠᡠᠮᠪᡳ,hahuumbi,毛憋住,,2,12/28/2017 17:17:09,02/17/2017 11:17:09,,
7116,ᡥᠠᡥᡠᡠᡵᠠᠮᠪᡳ,hahuurambi,卡 | 扼据,,2,12/28/2017 18:17:09,02/17/2017 13:17:09,,
7117,ᡥᠠᡥᡡᡵᠠᠮᠪᡳ,hahvrambi,扼，掐脖子，扼守,,2,12/28/2017 19:17:09,02/17/2017 15:17:09,,
7118,ᡥᠠᡳᡩᠠᡵᠠᠮᠪᡳ,haidarambi,歪，倾斜,,2,12/28/2017 20:17:09,02/17/2017 17:17:09,,
7119,ᡥᠠᡳᡩᠠᡵᠠᠮᠪᡳ/ᠸᠠᡳᡴᡠᡠᡵᠠᠮᠪᡳ,haidarambi/waikuurambi,歪,,2,12/28/2017 21:17:09,02/17/2017 19:17:09,,
7120,ᡥᠠᡳᡩᠠᡵᠰᡥᠠᠮᠪᡳ,haidarshambi,斜身走,,2,12/28/2017 22:17:09,02/17/2017 21:17:09,,
7121,ᡥᠠᡳᡩᡠ,haidu,朝一边歪 | 一边正，一边歪,,2,12/28/2017 23:17:09,02/17/2017 23:17:09,,
7122,ᡥᠠᡳᡥᠠ,haiha,半山腰,,2,12/29/2017 00:17:09,02/18/2017 01:17:09,,
7123,ᡥᠠᡳᡥᠠᡵᠠᠮᠪᡳ/ᠨᠠᡳᡥᡠᡠᠮᠪᡳ,haiharambi/naihuumbi,倾斜,,2,12/29/2017 01:17:09,02/18/2017 03:17:09,,
7124,ᡥᠠᡳᡥᠠᡵᠰᡥᠠᠮᠪᡳ,haiharshambi,歪着走,,2,12/29/2017 02:17:09,02/18/2017 05:17:09,,
7125,ᡥᠠᡳᡥᠠᡵᡧᠠᠮᠪᡳ,haiharxambi,摇晃着走，歪斜，悠然,,2,12/29/2017 03:17:09,02/18/2017 07:17:09,,
7126,ᡥᠠᡳᡥᡠ,haihu,袅娜多姿,,2,12/29/2017 04:17:09,02/18/2017 09:17:09,,
7127,ᡥᠠᡳᡥᡠᡠ,haihuu,软和,,2,12/29/2017 05:17:09,02/18/2017 11:17:09,,
7128,ᡥᠠᡳᡥᡠᡠᠯᡰᡥᠠᠮᠪᡳ/ᡥᠣᡵᡤᡳᠮᠪᡳ,haihuulzhambi/horgimbi,摇动,,2,12/29/2017 06:17:09,02/18/2017 13:17:09,,
7129,ᡥᠠᡳᡥᡠᡠᠨᠠ,haihuuna,百灵鸟,,2,12/29/2017 07:17:09,02/18/2017 15:17:09,,
7130,ᡥᠠᡳᡥᡠᡠᠸᠠᠨ,haihuuwan,柔弱,,2,12/29/2017 08:17:09,02/18/2017 17:17:09,,
7131,ᡥᠠᡳᡥᡡ,haihv,歪斜的，袅娜的，柔软的,,2,12/29/2017 09:17:09,02/18/2017 19:17:09,,
7132,ᡥᠠᡳᡥᡡᠯᠵᠠᠮᠪᡳ,haihvljambi,翩翩,,2,12/29/2017 10:17:09,02/18/2017 21:17:09,,
7133,ᡥᠠᡳᡳᡩᠠᡵᠠᠮᠪᡳ,haiidarambi,歪，倾斜,,2,12/29/2017 11:17:09,02/18/2017 23:17:09,,
7134,ᡥᠠᡳᡳᡥᠠᡵᡧᠠᠮᠪᡳ,haiiharxambi,摇晃着走，歪斜，悠然,,2,12/29/2017 12:17:09,02/19/2017 01:17:09,,
7135,ᡥᠠᡳᡳᡥᡡ,haiihv,歪斜的，袅娜的，柔软的,,2,12/29/2017 13:17:09,02/19/2017 03:17:09,,
7136,ᡥᠠᡳᡳᡥᡡᠯᠵᠠᠮᠪᡳ,haiihvljambi,翩翩,,2,12/29/2017 14:17:09,02/19/2017 05:17:09,,
7137,ᡥᠠᡳᡳᠯᠠᠨ,haiilan,树，榆树,,2,12/29/2017 15:17:09,02/19/2017 07:17:09,,
7138,ᡥᠠᡳᡳᠯᠠᠨ ᠮᠣᠣ,haiilan moo,榆树,,2,12/29/2017 16:17:09,02/19/2017 09:17:09,,
7139,ᡥᠠᡳᡳᠯᠠᠰᡥᡡᠨ,haiilashvn,偏的，歪的，险坡的,,2,12/29/2017 17:17:09,02/19/2017 11:17:09,,
7140,ᡥᠠᡳᡳᠯᠠᠰᡥᡡᠨ ᡥᠠᡴᠰᠠᠨ,haiilashvn haksan,险隘，崎岖,,2,12/29/2017 18:17:09,02/19/2017 13:17:09,,
7141,ᡥᠠᡳᡳᠯᡠᠨ,haiilun,水獭，水獭皮,,2,12/29/2017 19:17:09,02/19/2017 15:17:09,,
7142,ᡥᠠᡳᡳᡵᠠᠴᡠᡴᠠ,haiiracuka,可爱的，可惜,,2,12/29/2017 20:17:09,02/19/2017 17:17:09,,
7143,ᡥᠠᡳᡳᡵᠠᡴᠠᠨ,haiirakan,可惜,,2,12/29/2017 21:17:09,02/19/2017 19:17:09,,
7144,ᡥᠠᡳᡳᡵᠠᠮᠪᡳ,haiirambi,爱，可惜,,2,12/29/2017 22:17:09,02/19/2017 21:17:09,,
7145,ᡥᠠᡳᡳᡵᠠᠨ,haiiran,惜，可惜，可爱,,2,12/29/2017 23:17:09,02/19/2017 23:17:09,,
7146,ᡥᠠᡳᡳᡧᡝᠨ,haiixen,海参,,2,12/30/2017 00:17:09,02/20/2017 01:17:09,,
7147,ᡥᠠᡳᠯᠠ,haila,榆,,2,12/30/2017 01:17:09,02/20/2017 03:17:09,,
7148,ᡥᠠᡳᠯᠠᠮᠪᡳ,hailambi,不受享,,2,12/30/2017 02:17:09,02/20/2017 05:17:09,,
7149,ᡥᠠᡳᠯᠠᠨ,hailan,榆 | 难堪 | 树，榆树,,2,12/30/2017 03:17:09,02/20/2017 07:17:09,,
7150,ᡥᠠᡳᠯᠠᠨ ᠮᠣᠣ,hailan moo,榆树,,2,12/30/2017 04:17:09,02/20/2017 09:17:09,,
7151,ᡥᠠᡳᠯᠠᠰᠠᡠᡠᠨ,"hailas'auun",险峻,,2,12/30/2017 05:17:09,02/20/2017 11:17:09,,
7152,ᡥᠠᡳᠯᠠᠰᡥᡡᠨ,"hailas'hvn",偏的，歪的，险坡的,,2,12/30/2017 06:17:09,02/20/2017 13:17:09,,
7153,ᡥᠠᡳᠯᠠᠰᡥᡡᠨ ᡥᠠᡴᠰᠠᠨ,"hailas'hvn haksan",险隘，崎岖,,2,12/30/2017 07:17:09,02/20/2017 15:17:09,,
7154,ᡥᠠᡳᠯᡠᠨ,hailun,水獭，水獭皮 | 水獭,,2,12/30/2017 08:17:09,02/20/2017 17:17:09,,
7155,ᡥᠠᡳᡵᠠᠴᡥᡠᡴᠠ/ᡥᠠᡳᡵᠠᡴᠠᠨ,hairachuka/hairakan,可惜的,,2,12/30/2017 09:17:09,02/20/2017 19:17:09,,
7156,ᡥᠠᡳᡵᠠᠴᡥᡠᠨ,hairachun,可惜,,2,12/30/2017 10:17:09,02/20/2017 21:17:09,,
7157,ᡥᠠᡳᡵᠠᠴᡠᡴᠠ,hairacuka,可爱的，可惜,,2,12/30/2017 11:17:09,02/20/2017 23:17:09,,
7158,ᡥᠠᡳᡵᠠᡴᠠ,hairaka,可惜,,2,12/30/2017 12:17:09,02/21/2017 01:17:09,,
7159,ᡥᠠᡳᡵᠠᠮᠪᡳ,hairambi,爱，爱惜 | 爱惜,,2,12/30/2017 13:17:09,02/21/2017 03:17:09,,
7160,ᡥᠠᡳᡵᠠᠨ,hairan,惜，可惜，可爱 | 惜,,2,12/30/2017 14:17:09,02/21/2017 05:17:09,,
7161,ᡥᠠᡳᡵᠠᠨᡩᠠᠮᠪᡳ,hairandambi,吝惜,,2,12/30/2017 15:17:09,02/21/2017 07:17:09,,
7162,ᡥᠠᡳᠰᠠᠨᡩᠠ,haisanda,野蒜,,2,12/30/2017 16:17:09,02/21/2017 09:17:09,,
7163,ᡥᠠᡳᡧᡝᠨ,haixen,海参,,2,12/30/2017 17:17:09,02/21/2017 11:17:09,,
7164,ᡥᠠᠵᡥᡳᡥᠠ,hajhiha,剪,,2,12/30/2017 18:17:09,02/21/2017 13:17:09,,
7165,ᡥᠠᠵᡳ,haji,亲近 | 亲，亲近，欠缺的,,2,12/30/2017 19:17:09,02/21/2017 15:17:09,,
7166,ᡥᠠᠵᡳ ᠠᠨᡳᠶᠠ,haji aniya,荒年,,2,12/30/2017 20:17:09,02/21/2017 17:17:09,,
7167,ᡥᠠᠵᡳ ᡤᡠᠴᡠ,haji gucu,密友,,2,12/30/2017 21:17:09,02/21/2017 19:17:09,,
7168,ᡥᠠᠵᡳ ᡥᠠᠪᠴᡳᡥᡳᠶᠠᠨ,haji habcihiyan,亲爱,,2,12/30/2017 22:17:09,02/21/2017 21:17:09,,
7169,ᡥᠠᠵᡳ ᡥᠠᡳᡳᡵᠠᠨ,haji haiiran,爱惜,,2,12/30/2017 23:17:09,02/21/2017 23:17:09,,
7170,ᡥᠠᠵᡳ ᡥᠠᡳᡵᠠᠨ,haji hairan,爱惜,,2,12/31/2017 00:17:09,02/22/2017 01:17:09,,
7171,ᡥᠠᠵᡳᠯᠠᠮᠪᡳ,hajilambi,相亲爱，亲近，交结 | 亲密，亲爱,,2,12/31/2017 01:17:09,02/22/2017 03:17:09,,
7172,ᡥᠠᠵᡳᠯᠠᠨ,hajilan,亲爱之情 | 亲爱,,2,12/31/2017 02:17:09,02/22/2017 05:17:09,,
7173,ᡥᠠᡴᠴᡳᠨ,hakcin,急迫，严峻的，激烈的,,2,12/31/2017 03:17:09,02/22/2017 07:17:09,,
7174,ᡥᠠᡴᠴᡳᠨ ᠵᡠᡤᡡᠨ,hakcin jugvn,险路,,2,12/31/2017 04:17:09,02/22/2017 09:17:09,,
7175,ᡥᠠᡴᠰᠠᠪᠠᡨᡠᡤᡳ,haksabatugi,彩霞,,2,12/31/2017 05:17:09,02/22/2017 11:17:09,,
7176,ᡥᠠᡴᠰᠠᠪᡠᠮᠪᡳ,haksabumbi,烤焦,,2,12/31/2017 06:17:09,02/22/2017 13:17:09,,
7177,ᡥᠠᡴᠰᠠᠮᠪᡳ,haksambi,烧心 | 心里发烧,,2,12/31/2017 07:17:09,02/22/2017 15:17:09,,
7178,ᡥᠠᡴᠰᠠᠨ,haksan,险，凶险，金黄色 | 金黄色 | 险,,2,12/31/2017 08:17:09,02/22/2017 17:17:09,,
7179,ᡥᠠᡴᠰᠠᠨ ᡥᠠᡴᠴᡳᠨ,haksan hakcin,险峻,,2,12/31/2017 09:17:09,02/22/2017 19:17:09,,
7180,ᡥᠠᡴᠰᠠᠨ ᡨᡠᡤᡳ,haksan tugi,彩云,,2,12/31/2017 10:17:09,02/22/2017 21:17:09,,
7181,ᡥᠠᡴᠰᡥᠠᠮᠪᡳ,hakshambi,油炸,,2,12/31/2017 11:17:09,02/22/2017 23:17:09,,
7182,ᡥᠠᡴᠰᡥᠠᠨ,hakshan,焦,,2,12/31/2017 12:17:09,02/23/2017 01:17:09,,
7183,ᡥᠠᠯᠠ,hala,姓,,2,12/31/2017 13:17:09,02/23/2017 03:17:09,,
7184,ᡥᠠᠯᠠ ᡥᠠᠴᡳᠨ,hala hacin,各样,,2,12/31/2017 14:17:09,02/23/2017 05:17:09,,
7185,ᡥᠠᠯᠠ ᠮᡠᡴᡡᠨ,hala mukvn,氏族,,2,12/31/2017 15:17:09,02/23/2017 07:17:09,,
7186,ᡥᠠᠯᠠ ᠸᠠᠨᡤ,hala wang,姓王。 [来源 http://sihvsurehan.blog.sohu.com],,2,12/31/2017 16:17:09,02/23/2017 09:17:09,,
7187,ᡥᠠᠯᠠ 　ᠠᡳ︖,hala 　ai?,姓什么? [来源 http://sihvsurehan.blog.sohu.com],,2,12/31/2017 17:17:09,02/23/2017 11:17:09,,
7188,ᡥᠠᠯᠠᡴᡠ,halaku,裤,,2,12/31/2017 18:17:09,02/23/2017 13:17:09,,
7189,ᡥᠠᠯᠠᠮᠠ,halama,肥皂,,2,12/31/2017 19:17:09,02/23/2017 15:17:09,,
7190,ᡥᠠᠯᠠᠮᠪᡳ,halambi,换 | 更换，更改，烫 | 烫,,2,12/31/2017 20:17:09,02/23/2017 17:17:09,,
7191,ᡥᠠᠯᠠᠮᡝ ᡩᠠᠰᠠᠮᠪᡳ,halame dasambi,改正,,2,12/31/2017 21:17:09,02/23/2017 19:17:09,,
7192,ᡥᠠᠯᠠᠨ,halan,月经 | 改革,,2,12/31/2017 22:17:09,02/23/2017 21:17:09,,
7193,ᡥᠠᠯᠠᠨ ᠶᠠᠪᡠᠪᡠᠮᠪᡳ,halan yabubumbi,进行改革,,2,12/31/2017 23:17:09,02/23/2017 23:17:09,,
7194,ᡥᠠᠯᠠᠨᠵᠠᠮᠪᡳ,halanjambi,轮流,,2,01/01/2018 00:17:09,02/24/2017 01:17:09,,
7195,ᡥᠠᠯᠠᠨᡰᡥᠠᠮᠪᡳ,halanzhambi,轮流,,2,01/01/2018 01:17:09,02/24/2017 03:17:09,,
7196,ᡥᠠᠯᠪᠠ,halba,琵琶骨 | 肩胛骨 | 肩膀，肩胛骨,,2,01/01/2018 02:17:09,02/24/2017 05:17:09,,
7197,ᡥᠠᠯᠪᠠᡥᠠ,halbaha,盔缨顶,,2,01/01/2018 03:17:09,02/24/2017 07:17:09,,
7198,ᡥᠠᠯᠪᡳᠰᡥᠠᠮᠪᡳ,halbishambi,献媚,,2,01/01/2018 04:17:09,02/24/2017 09:17:09,,
7199,ᡥᠠᠯᠪᡠᡥᠠᠨ,halbuhan,诱拐,,2,01/01/2018 05:17:09,02/24/2017 11:17:09,,
7200,ᡥᠠᠯᠪᡠᠯᡥᠠ,halbulha,窝主,,2,01/01/2018 06:17:09,02/24/2017 13:17:09,,
7201,ᡥᠠᠯᠪᡠᠮᠪᡳ,halbumbi,容留，窝藏 | 容,,2,01/01/2018 07:17:09,02/24/2017 15:17:09,,
7202,ᡥᠠᠯᡩᠠᠪᠠ,haldaba,谄 | 好谄媚的,,2,01/01/2018 08:17:09,02/24/2017 17:17:09,,
7203,ᡥᠠᠯᡩᠠᠪᠠᠰᡥᠠᠮᠪᡳ,haldabashambi,谄媚,,2,01/01/2018 09:17:09,02/24/2017 19:17:09,,
7204,ᡥᠠᠯᡩᠠᠪᠠᡧᠠᠮᠪᡳ,haldabaxambi,谄媚,,2,01/01/2018 10:17:09,02/24/2017 21:17:09,,
